id,name,met_values,supports_rep,supports_hour,category,created_at
cc631246-3f39-47ad-bb21-fe5f675202f6,"Walkingonjob, lessthan2.0mph, veryslowspeed, inofficeorlabarea",2.0,False,True,{occupation},2025-10-05T19:08:24
90633e93-dcc2-43bd-9837-d521e2c1a4ce,"Walkingonjob, 2.8to3.4mph, inoffice, moderatespeed, notcarryinganything",3.8,False,True,{occupation},2025-10-05T19:08:24
abde2f71-0774-4ef9-beb1-7b47bb7f565f,"Walkingonjob, 3.5to3.9mph, inoffice, briskspeed, notcarryinganything",4.8,False,True,{occupation},2025-10-05T19:08:24
1c1484eb-74d4-4008-9294-85846ebe6d65,"Walkingonjob, 2.5mph, slowspeed, carryinglightobjectslessthan25lbs",3.5,False,True,{occupation},2025-10-05T19:08:24
12818d67-dad5-4a4b-9fe2-be82d541b0f3,"Walking, gatheringthingsatwork, readytoleave",3.0,False,True,{occupation},2025-10-05T19:08:24
5e5c158d-e43b-4a77-adc1-3cae84255ae2,"Walking, 2.5mph, slowspeed, carryingheavyobjectsmorethan25lbs",3.8,False,True,{occupation},2025-10-05T19:08:24
c9c2b872-0d6a-48c4-8a3a-d1ea11c76221,"Walking, 3.0mph, moderatelyandcarryinglightobjectslessthan25lbs",4.5,False,True,{occupation},2025-10-05T19:08:24
5b60889b-1da5-4281-a0f8-c5abf1bf3e5e,"Walking, pushingawheelchair",3.8,False,True,{occupation},2025-10-05T19:08:24
1545a28a-e42b-402b-bcd0-4fc5035c35a9,"Walking, 3.5mph, brisklyandcarryingobjectslessthan25lbs",4.5,False,True,{occupation},2025-10-05T19:08:24
7927587b-f212-4a93-bdfd-224f0b79ed4d,"Walkingorwalkdownstairsorstanding, carryingobjectsabout25to49lbs",4.0,False,True,{occupation},2025-10-05T19:08:24
f5c34e17-aee5-4596-b1da-9a30f712ca5b,"Walkingorwalkdownstairsorstanding, carryingobjectsabout50to74lbs",5.5,False,True,{occupation},2025-10-05T19:08:24
7b8a6e7d-85a9-4533-8d84-6c2406bd4e03,"Walkingorwalkdownstairsorstanding, carryingobjectsabout75to99lbs",7.0,False,True,{occupation},2025-10-05T19:08:24
db150942-49f7-4d5b-b8db-9c11f00eef0d,"Walkingorwalkdownstairsorstanding, carryingobjectsabout100lbsormore",7.3,False,True,{occupation},2025-10-05T19:08:24
02c20117-cf79-499b-a965-0d9dd03d9eb2,"Warehouse/ShippingCenter, Loading/Unloadingboxes",2.3,False,True,{occupation},2025-10-05T19:08:24
8738dcae-4b83-4781-9875-72e3c22d34b0,"Warehouse/ShippingCenter, Movingboxes(~5kg)",4.3,False,True,{occupation},2025-10-05T19:08:24
81079154-3a15-40e3-bdc2-c1af25e0fb68,"Workinginsceneshop, theateractor, backstageemployee",3.0,False,True,{occupation},2025-10-05T19:08:24
8264971f-bd35-457f-9008-b0dbcc718f3b,"Soldiers, militarymarching, unloaded1.5-2.5mph",3.5,False,True,{occupation},2025-10-05T19:08:24
f3d4cd7c-be45-4fbe-bd2e-f1f9cec58ccf,"Soldiers, militarymarching, 1.5-2.5mph, 10to30kgload",4.0,False,True,{occupation},2025-10-05T19:08:24
fca2ed58-1e32-482d-9c7b-2950518c9c15,"AirborneShuffle, 2.5to3.5mph, 20-30kgload",5.0,False,True,{occupation},2025-10-05T19:08:24
bc3f0fc7-016f-4a3f-9997-491d3df628a6,"Soldiers, militaryloadedmarching, varyingterrain, 25-40kgload",6.3,False,True,{occupation},2025-10-05T19:08:24
c209ad81-5ec8-46fb-906a-f2da7229b870,"Soldiers, walking, 2.8mph, 5%grade, upto21.5kgload",6.0,False,True,{occupation},2025-10-05T19:08:24
00ee31cc-983f-479c-8b73-67d104223a91,"Soldiers, walking, 2.8mph, 10%grade, upto21.5kgload",8.5,False,True,{occupation},2025-10-05T19:08:24
07cb6174-798f-4893-9085-d3f84cda2a3d,"Soldiers, walking, 2.8mph, 15%grade, upto21.5kgload",11.0,False,True,{occupation},2025-10-05T19:08:24
829eb173-e6a5-4d0b-a53a-3af0b79a653b,"Militaryactivities, arterialfieldpreparation, diggingdefensivepositions",6.0,False,True,{occupation},2025-10-05T19:08:24
7dc6be94-8337-450f-bc9e-c9819a7a231a,Jog/walkcombination(joggingcomponentoflessthan10minutes)(TaylorCode180),6.0,False,True,{cardio},2025-10-05T19:08:24
d16dca4f-578a-4721-b488-bf122d737265,"Jogging, general, self-selected pace",7.5,False,True,{cardio},2025-10-05T19:08:24
adb3473f-a320-47db-9ef3-61b01648ecc7,"Jogging, inplace",4.8,False,True,{cardio},2025-10-05T19:08:24
a5c0280a-0099-44fe-a128-69d4d1e0bb49,Jogging2.6to3.7mph,3.3,False,True,{cardio},2025-10-05T19:08:24
681982c4-9d4e-4670-89ea-6aa9368dfaaa,Joggingonamini-tramp,4.5,False,True,{cardio},2025-10-05T19:08:24
a1b9e79c-2d85-41f4-9265-8ea261613468,"Running, 4to4.2mph(13min/mile)",6.5,False,True,{cardio},2025-10-05T19:08:24
943f3878-a208-4c55-8363-79e293093d3e,Running4.3to4.8mph,7.8,False,True,{cardio},2025-10-05T19:08:24
a118822c-079d-425f-af8c-fe0f63044a76,"Running, 5.0to5.2mph(12min/mile)",8.5,False,True,{cardio},2025-10-05T19:08:24
f6cb7aac-5a21-42b9-b1f3-b9cbf2a29e6b,"Running, 5.5-5.8mph",9.0,False,True,{cardio},2025-10-05T19:08:24
a90f3576-e0d7-410f-b80a-21dcfdce3951,"Running, 6-6.3mph(10min/mile)",9.3,False,True,{cardio},2025-10-05T19:08:24
3f06377c-ab53-4f9a-9045-74c82b8c03c6,"Running, 6.7mph(9min/mile)",10.5,False,True,{cardio},2025-10-05T19:08:24
8ffe0541-b0b6-4628-b3c5-25d894978d8e,"Running, 7mph(8.5min/mile)",11.0,False,True,{cardio},2025-10-05T19:08:24
a1de5b0a-ca56-4039-b44e-b01149938480,"Running, 7.5mph(8min/mile)",11.8,False,True,{cardio},2025-10-05T19:08:24
1a4f8827-2717-4e2c-a84e-861d3cc5534d,"Running, 8mph(7.5min/mile)",12.0,False,True,{cardio},2025-10-05T19:08:24
aaf8f3b4-68b7-4806-afd7-a9a9b566fc9a,"Running, 8.6mph(7min/mile)",12.5,False,True,{cardio},2025-10-05T19:08:24
2eb4cfa4-28fa-4ad0-8f9c-82aaf677a41c,"Running, 9mph(6.5min/mile)",13.0,False,True,{cardio},2025-10-05T19:08:24
4c9c0155-bea4-4676-8885-1096fa5cb46d,"Running, 9.3to9.6mph",14.8,False,True,{cardio},2025-10-05T19:08:24
d55b097f-5bee-44dd-994e-edd4dfefb217,"Running, 10mph(6min/mile)",14.8,False,True,{cardio},2025-10-05T19:08:24
4719ffbb-021b-46f1-a557-b3eb6715666e,"Running, 11mph(5.5min/mile)",16.8,False,True,{cardio},2025-10-05T19:08:24
b86d67fe-64fa-4f57-843e-bf5a7cbe01fd,"Running, 12mph(5.0min/mile)",18.5,False,True,{cardio},2025-10-05T19:08:24
058b7ce3-6658-434e-a4ef-71a37e4c3e22,"Running, 13mph(4.6min/mile)",19.8,False,True,{cardio},2025-10-05T19:08:24
065831a7-2ed5-4916-a94c-bb9fc2f0d1ef,"Running, 14mph(4.3min/mile)",23.0,False,True,{cardio},2025-10-05T19:08:24
faec9d03-94d7-4a04-8e5d-1baa1a7e7c3f,"Running, crosscountry",9.3,False,True,{cardio},2025-10-05T19:08:24
ee5b5c25-0441-40fc-a02d-4e96bdef751d,"Running, self-selected pace",10.5,False,True,{cardio},2025-10-05T19:08:24
8b5f7ec7-1ba1-4b85-ba97-4f177b2049d9,Running(TaylorCode200),8.0,False,True,{cardio},2025-10-05T19:08:24
43a4e110-0e0e-4c43-95e5-b093124570cc,"Running, stairs, up",15.0,False,True,{cardio},2025-10-05T19:08:24
6b2958ed-0728-40a2-9b9f-06b467311b11,"Running, onatrack, teampractice",10.0,False,True,{cardio},2025-10-05T19:08:24
22536cd6-0d4c-4772-b638-51f2cd6f7d8d,"Running, ontrack, 500-1500m, competitive",18.0,False,True,{cardio},2025-10-05T19:08:24
d82f47e2-3e98-4099-acc9-907740062c35,"Running, ontrack, 2000-3000m, competitive",19.3,False,True,{cardio},2025-10-05T19:08:24
768ad951-d32d-4240-8b4b-996d0cc6f0ca,"Running, training, pushingawheelchairorbabycarrier",8.0,False,True,{cardio},2025-10-05T19:08:24
009db6f2-4af6-4ca4-a253-b0ea26816725,"Running, marathon",13.3,False,True,{cardio},2025-10-05T19:08:24
5b91863b-cb91-4239-8391-1945019f6e28,"Runninguphill, 4.5mph, 5%incline",10.3,False,True,{cardio},2025-10-05T19:08:24
fe14c297-e1ca-4940-8dd7-46892728a3d7,"Runninguphill, 6.0mph, 5%incline",13.3,False,True,{cardio},2025-10-05T19:08:24
127040cc-adc6-4573-8801-682c60fc000e,"Runninguphill, 7.0mph, 5%incline",15.5,False,True,{cardio},2025-10-05T19:08:24
87431b5c-dd65-476b-a45c-df7e5bdf3cac,"Runninguphill, 5.0to5.9mph, 15%incline",17.5,False,True,{cardio},2025-10-05T19:08:24
8a574bb8-60d6-4cd6-b80c-ebdbd7b8f8f7,"Runninguphill, 0.6to0.79mph, 30%incline",8.8,False,True,{cardio},2025-10-05T19:08:24
a6e9edec-ffc2-45aa-93b7-d1f4f9d2b44d,"Runninguphill, 0.8to0.99mph, 30%incline",10.3,False,True,{cardio},2025-10-05T19:08:24
9a4a78a2-0ac1-4608-8415-95ccb9ce554d,"Runninguphill, 1.0to1.19mph, 30%incline",11.8,False,True,{cardio},2025-10-05T19:08:24
4c2dad62-a197-4c06-8826-6027dac6344a,"Runninguphill, 1.2to1.39mph, 30-40%incline",13.5,False,True,{cardio},2025-10-05T19:08:24
26e1ed85-54b5-41a2-bb4b-f0e13a30cd85,"Runninguphill, 1.4to1.59mph, 30%incline",14.8,False,True,{cardio},2025-10-05T19:08:24
c3459886-c0df-4cda-ac6d-d6f4334d439e,"Runninguphill, >1.6mph, 10-30%incline",16.3,False,True,{cardio},2025-10-05T19:08:24
f75fb007-932e-4e56-a6af-f714d3d4f059,"Running, hillyterrain, ±100mchangeinelevation",16.0,False,True,{cardio},2025-10-05T19:08:24
acb0e357-e213-43d9-b367-5b25487aaa8c,"Runningdownhill, 5.0to5.9mph, -10%to-15%",5.8,False,True,{cardio},2025-10-05T19:08:24
cbf8e372-c687-4f22-b5e7-841f1abea9c4,"Runningdownhill, 6.0to6.9mph, -10%to-15%",7.5,False,True,{cardio},2025-10-05T19:08:24
4566d0ab-3149-40e9-919c-a4b2779d4559,"Runningdownhill, 7.0to8.9mph, -10%to-15%",9.0,False,True,{cardio},2025-10-05T19:08:24
4d204599-933e-49d4-bdd6-87060470c128,"Runningdownhill, 6.0to7.9mph, -3%to-9%",9.3,False,True,{cardio},2025-10-05T19:08:24
3ae838ab-f6c2-4b4f-98a1-3f16ebc0a20f,"Runningdownhill, 8.0to10.5mph, -3%to-9%",13.8,False,True,{cardio},2025-10-05T19:08:24
a8bb29b0-d418-4b7c-abe3-ba77366fa0a1,"Running/jogging, curvedtreadmill, 3.0to3.9mph",5.3,False,True,{cardio},2025-10-05T19:08:24
cf64a8e1-1f13-4231-9f79-b65d8624dcd1,"Running/jogging, curvedtreadmill, 4.0to4.9mph",6.5,False,True,{cardio},2025-10-05T19:08:24
07346971-9566-4f7f-be0a-3e481fb45545,"Runningcurvedtreadmill, 5.0to5.9mph",11.0,False,True,{cardio},2025-10-05T19:08:24
2535720a-b650-457f-a456-d92f7fc0fd45,"Runningcurvedtreadmill, 7.0to7.9mph",12.0,False,True,{cardio},2025-10-05T19:08:24
7e765ff4-2741-49e5-a96c-75c97b3c36f2,"Runningcurvedtreadmill, 8.0to8.9mph",14.0,False,True,{cardio},2025-10-05T19:08:24
5050b07a-bbdb-480d-a6b4-d28c203184b5,"Runningcurvedtreadmill, 9.0to9.9mph",16.8,False,True,{cardio},2025-10-05T19:08:24
a7ff0e8d-831e-427f-9bc5-316adbbea671,"Running, 5.0-5.9mph, 1.0to3.0kgbackpack",8.5,False,True,{cardio},2025-10-05T19:08:24
0e21682f-aaff-4e63-a947-1828beb92540,"Running, 6.0-6.9mph, 1.0to3.0kgbackpack",9.5,False,True,{cardio},2025-10-05T19:08:24
511c5be0-5961-4023-a756-e470ebc66bf9,"Running, 7.0-7.9mph, 1.0to3.0kgbackpack",9.8,False,True,{cardio},2025-10-05T19:08:24
6a21406d-c95f-4c90-9381-e4e02292b147,"Running, 8.0-8.9mph, 1.0to3.0kgbackpack",12.0,False,True,{cardio},2025-10-05T19:08:24
e1d06596-dc0d-461c-aa61-f8965a32d2b2,"Running, barefoot, 3.5-5.9mph",7.8,False,True,{cardio},2025-10-05T19:08:24
377a509a-7a08-4244-80f3-acaefa8aa6ef,"Running, barefoot, 6.0-7.9mph",12.0,False,True,{cardio},2025-10-05T19:08:24
f9f93f95-6238-428d-850b-a22f6f7b3707,"Running, barefoot, 8.0-8.9mph",13.5,False,True,{cardio},2025-10-05T19:08:24
0fa83119-0ea9-4766-b208-b93567a1363e,"Running, joggingstroller, indoors, 5mph",8.0,False,True,{cardio},2025-10-05T19:08:24
c195379e-b9f5-494c-af63-aa3a43d194f4,"Running, joggingstroller, indoors, 6mph",9.0,False,True,{cardio},2025-10-05T19:08:24
cf45f087-8e2d-4227-a9b2-3f7b22feb78f,"Running, joggingstroller, outdoors, 5mph",10.0,False,True,{cardio},2025-10-05T19:08:24
acadf1b0-6a81-48f4-bf18-951d03e9d2e4,"Running, joggingstroller, outdoors, 6mph",11.5,False,True,{cardio},2025-10-05T19:08:24
d7feca4d-e742-419f-80ca-d3a20a85bcb3,"Skipping, 5.5-6.0mph",11.5,False,True,{cardio},2025-10-05T19:08:24
46b9c5d6-3423-42e2-9159-2c1866a63bcb,"Triathlon, Running",13.0,False,True,{cardio},2025-10-05T19:08:24
d35e41ff-6df5-43ea-98d5-1dab0d79e85b,"Gettingreadyforbed, general, standing",2.3,False,True,{other},2025-10-05T19:08:24
8d063ef4-34a4-49f2-bdb0-031b412c1c68,"Sittingontoilet, eliminatingwhilestandingorsquatting",2.3,True,True,{strength},2025-10-05T19:08:24
4bffadf9-5816-4fb9-baba-a27bcac54c71,"Bathing, sitting",1.5,False,True,{other},2025-10-05T19:08:24
16e6f1b5-ddd4-4bb1-82de-69853d59e077,"Dressing, undressing, standingorsitting",2.8,False,True,{other},2025-10-05T19:08:24
436d4ced-19cc-4204-ab4d-d5419075da05,"Eating, sitting",1.5,False,True,{other},2025-10-05T19:08:24
b6611e80-6e8c-449a-a98a-8692d5f7f700,"Talkingandeatingoreatingonly, standing",2.0,False,True,{other},2025-10-05T19:08:24
eeb947ab-d618-4f6c-9883-22eba29803c8,"Takingmedication, sittingorstanding",1.5,False,True,{other},2025-10-05T19:08:24
9acdc1ed-5e0f-40d3-a426-5c42d05ba2d8,"Grooming, washinghands, shaving, brushingteeth, puttingonmake-up, sittingorstanding",2.0,False,True,{other},2025-10-05T19:08:24
c2fc449d-b7aa-4ed4-a218-a044dae4a2cd,"Hairstyling, standing",2.5,False,True,{other},2025-10-05T19:08:24
1a9062c5-7d0f-4179-8a96-72ef86bb1a63,"Havinghairornailsdonebysomeoneelse, sitting",1.3,False,True,{other},2025-10-05T19:08:24
88ee2de8-5790-46d2-9aa0-92594259f424,"Showering, towelingoff, standing",2.0,False,True,{other},2025-10-05T19:08:24
2e2f9911-ddda-4de3-9aac-30d57982376a,"Active, vigorouseffort",5.8,False,True,{other},2025-10-05T19:08:24
ed9aaca4-d9c0-49f7-8941-cf3ba784a87b,"General, moderateeffort",3.0,False,True,{other},2025-10-05T19:08:24
52fb4323-8b68-441e-b45e-2de3f9818f19,"Passive, lighteffort, kissing, hugging",1.8,False,True,{other},2025-10-05T19:08:24
722f2a48-6327-43cd-8c48-9783d144ac58,"AlaskaNativeGames, EskimoOlympics, general",5.5,False,True,{cardio},2025-10-05T19:08:24
58c35bad-bd75-48dc-b570-f60c29c7f99e,Archery(non-hunting),4.3,False,True,{other},2025-10-05T19:08:24
ff5a0592-efe9-4ef3-9060-e70e80b28378,"Badminton, competitive(TaylorCode450)",7.0,False,True,{sports},2025-10-05T19:08:24
8d3b156a-a93f-45fb-9a58-7bb6e214f8b2,"Badminton, competitive, matchplay",9.0,False,True,{sports},2025-10-05T19:08:24
66940d3c-c2d5-45a0-8668-28d85254f653,"Badminton, socialsinglesanddoubles, general",5.5,False,True,{sports},2025-10-05T19:08:24
028c9545-abcb-4f31-ac29-2b7a832183cc,"Basketball, game(TaylorCode490)",8.0,False,True,{sports},2025-10-05T19:08:24
37a83fbe-dd27-45af-a0a5-6bbe6c21017c,"Basketball, non-game, general(TaylorCode480)",6.0,False,True,{sports},2025-10-05T19:08:24
a7019dc0-dd0b-4fc1-bdce-e9324e564857,"Basketball, general",7.5,False,True,{sports},2025-10-05T19:08:24
68faede9-e2d7-464f-825b-dad891a9f8b1,"Basketball, officiating(TaylorCode500)",7.0,False,True,{sports},2025-10-05T19:08:24
199e3b32-2290-4d01-bf74-15cfcbe71a06,"Basketball, officiating",5.8,False,True,{sports},2025-10-05T19:08:24
5608820b-4272-4790-b860-236943de4ddb,"Basketball, shootingbaskets",5.0,False,True,{sports},2025-10-05T19:08:24
1f9db53b-f5c9-4b48-ae07-b5337194b57a,"Basketball, drills, practice",9.3,False,True,{sports},2025-10-05T19:08:24
6b6bc956-5460-4701-8097-767f5c406222,Billiards,2.5,False,True,{other},2025-10-05T19:08:24
ad9f3a4b-e573-4dde-93f0-79b253f2e2ba,Bowling(TaylorCode390),3.0,False,True,{other},2025-10-05T19:08:24
d42a73f0-b0bf-4786-b7df-59a9dfd7ffc3,"Bowling, indoor, bowlingalley",3.8,False,True,{other},2025-10-05T19:08:24
60b99444-b9d5-4c23-a2a7-e1f38443f041,"Boxing, inring, general",12.3,False,True,{other},2025-10-05T19:08:24
7f080eef-9d5f-4426-b2e3-d442a8876ef2,"Boxing, punchingbag",5.8,False,True,{other},2025-10-05T19:08:24
614557dc-44e5-4da8-bc78-fb02aa66c1ea,"Boxing, punchingbag, 60b/min",7.0,False,True,{other},2025-10-05T19:08:24
0a1e2ea8-c25e-41f8-b83f-4defc5545457,"Boxing, punchingbag, 120b/min",8.5,False,True,{other},2025-10-05T19:08:24
7bb56881-9d47-4284-abbb-efebb2e7fe12,"Boxing, punchingbag, 180b/min",10.8,False,True,{other},2025-10-05T19:08:24
d4c47950-a474-4b81-8572-990113c74ac1,"Boxing, sparring",7.8,False,True,{other},2025-10-05T19:08:24
ed0ecc6b-b7cc-42c1-96ea-fc588f75b2fd,"Boxing, simulatedboxinground, exercise",9.3,False,True,{other},2025-10-05T19:08:24
d86222a0-33d8-4cae-96be-57d1a7b91fff,Broomball,7.0,False,True,{other},2025-10-05T19:08:24
e01009d5-7af3-40a6-9ee2-2897afcf2737,"Children’sgames, adultsplaying(e.g., hopscotch, 4-square, dodgeball, playgroundapparatus, t-ball, tetherball, marbles, jacks, arcadegames), moderateeffort",5.8,False,True,{other},2025-10-05T19:08:24
076046c0-b799-4a08-a49b-2ff996231d8a,"Cheerleading, gymnasticmoves, competitive",6.0,False,True,{other},2025-10-05T19:08:24
ed396725-9e1b-465a-9cb3-e582ec2cb1ee,"Coaching, football, soccer, basketball, baseball, swimming, etc.",4.0,False,True,{sports},2025-10-05T19:08:24
6df1b3f5-3d09-4b4d-b4fa-746431c1f66a,"Coaching, activelyplayingsportwithplayers",8.0,False,True,{other},2025-10-05T19:08:24
4f29c1a9-7538-4374-aafd-3fb49b08c131,"Cricket, batting, bowling, fielding",4.8,False,True,{sports},2025-10-05T19:08:24
c47dbf86-5f66-4a42-8b6f-3e02adf76d58,Croquet,3.3,False,True,{other},2025-10-05T19:08:24
b45436cd-9b8a-4070-af3b-c3ddabcda830,Curling,4.0,True,True,{strength},2025-10-05T19:08:24
e0795651-6fd2-4e8f-9249-46ad0f643dda,"Darts, wallorlawn",2.5,False,True,{other},2025-10-05T19:08:24
ef9415bf-56b9-4088-b32a-3910e104009d,"Dragracing, pushingordrivingacar",6.0,False,True,{other},2025-10-05T19:08:24
ce6f6fef-6458-42b5-91cd-f355a8f2b37f,"Autoracing, openwheel",8.5,False,True,{other},2025-10-05T19:08:24
02792ad1-d75b-4ecd-90f6-53ffa814ec50,Futsal,7.8,False,True,{other},2025-10-05T19:08:24
f35dc484-c3bd-4f74-844a-a7c642c51016,"Fencing, general",6.0,False,True,{other},2025-10-05T19:08:24
0879f353-33a2-4948-a656-5af8577419a1,"Fencing, epee, competitive",9.8,False,True,{other},2025-10-05T19:08:24
a07ae60c-33f4-4ee3-a8c7-97b3172269f2,Floorball,10.5,False,True,{other},2025-10-05T19:08:24
b1d2e122-38c4-45a4-8d2f-25a776671f0d,"Football, competitive",8.0,False,True,{sports},2025-10-05T19:08:24
7c41c61d-7b07-4a22-b083-21ee176dec0a,"Football, touch, flag, general(TaylorCode510)",8.0,False,True,{sports},2025-10-05T19:08:24
ceb41768-0fe4-4151-b91d-2b1b4b334de0,"Football, touch, flag, lighteffort",4.0,False,True,{sports},2025-10-05T19:08:24
72864b9f-62fb-4473-9a5c-cf135c405fd3,"Footballorbaseball, playingcatch",2.5,False,True,{sports},2025-10-05T19:08:24
819107fb-e57c-4c5b-a292-4811b3914e13,"Frisbeeplaying, general",3.0,False,True,{other},2025-10-05T19:08:24
68ea9c06-a654-47ea-b9e1-b9858c719f19,"Frisbee, ultimate",8.0,False,True,{other},2025-10-05T19:08:24
df924ea2-b573-440c-8dea-37a9cb3bf83c,Frisbeegolf,3.8,False,True,{sports},2025-10-05T19:08:24
de69169c-b5cd-489b-a9f0-114b3dfcd156,"Golf, general",4.5,False,True,{sports},2025-10-05T19:08:24
d7251095-debe-45e4-9ac5-25b2c542b16f,"Golf, walking, carryingclubs",4.3,False,True,{sports},2025-10-05T19:08:24
676ce65b-8d38-439e-bb03-1181aab9ce53,"Golf, miniature, drivingrange",3.5,False,True,{sports},2025-10-05T19:08:24
62e2b5f5-af56-41cf-9935-0cad06c5cca7,"Golf, walking, pullingclubs",4.5,False,True,{sports},2025-10-05T19:08:24
143a64a8-95e0-469c-bd42-0590d5adb0ee,"Golf, usingpowercart(TaylorCode070)",3.5,False,True,{sports},2025-10-05T19:08:24
4edb2a40-da90-4e8c-9cc7-d96db301f282,"Gymnastics, general",3.8,False,True,{other},2025-10-05T19:08:24
a66d951d-7826-4930-910c-508667f0ddda,Hackysack,4.0,False,True,{other},2025-10-05T19:08:24
1ce5f641-7afa-4aeb-bcb2-1e186010eb1b,"Handball, general(TaylorCode520)",12.0,False,True,{other},2025-10-05T19:08:24
9323d686-22bf-467f-87b1-7bc948ec47c9,"Handball, team",8.0,False,True,{other},2025-10-05T19:08:24
5f741783-a1da-4e47-a321-cfdeff1fa93e,"Highropescourse, multipleelements",4.0,False,True,{other},2025-10-05T19:08:24
51558218-0883-4bcc-b527-8403fdeb145d,Hanggliding,3.5,False,True,{other},2025-10-05T19:08:24
c84a2c49-a0b8-4db1-8d2f-d3f7f0437177,"Hockey, field",7.8,False,True,{sports},2025-10-05T19:08:24
c0722df2-e2ec-4f9f-858e-2a6c3afe7bf1,"Hockey, ice, general",8.0,False,True,{sports},2025-10-05T19:08:24
08096ef6-6eff-4f8d-8876-43bf91a5a352,"Hockey, ice, competitive",10.0,False,True,{sports},2025-10-05T19:08:24
0c6f9bfd-1e91-479f-afa2-271eb623fd1b,"Horsebackriding, general",5.5,False,True,{other},2025-10-05T19:08:24
65cd0447-7c48-46fb-adb6-5bc5d727066c,"Horsegrooming, maintenance, saddlingtasks",4.5,False,True,{other},2025-10-05T19:08:24
6f040875-8f25-4458-ba28-f9992280960a,"Horsebackriding, trotting",5.8,False,True,{other},2025-10-05T19:08:24
ced68ca6-37b4-483c-837f-29de3c3423a6,"Horsebackriding, canterorgallop",7.3,False,True,{other},2025-10-05T19:08:24
e129c0ce-6921-4708-9904-f16d2fdc4d49,"Horsebackriding, walking",3.8,False,True,{cardio},2025-10-05T19:08:24
d4fc262b-fbe8-4ed8-b57d-10e4ebbad838,"Horsebackriding, jumping",9.0,False,True,{other},2025-10-05T19:08:24
260a01cc-50a0-4aa6-abda-f161da9c5242,"Horsebackriding, reining",6.0,False,True,{other},2025-10-05T19:08:24
80bade24-84a4-4b1e-9fbe-a0f55622af24,"Horsebackriding, simulator",2.1,False,True,{other},2025-10-05T19:08:24
daa6b9d8-af39-4699-a0e4-9edd56c0cc1e,"Horsecart, driving, standingorsitting",1.8,False,True,{other},2025-10-05T19:08:24
28e63759-a5f3-4aa6-b853-ccc7914b57e4,"Horseshoepitching, quoits",3.0,False,True,{other},2025-10-05T19:08:24
b78e3c23-91d6-428b-97bb-df2df9e62267,Jaialai,12.0,False,True,{other},2025-10-05T19:08:24
b3f7757d-3691-40f4-9bf2-ea00d9567242,"MartialArts, differenttypes, slowerpace, noviceperformers, practice",5.3,False,True,{other},2025-10-05T19:08:24
386d4581-c197-427c-b53d-329301389a36,"MartialArts, differenttypes, moderate pace(e.g., judo, jujitsu, karate, kickboxing, taekwondo, tai-bo, MuayThaiboxing)",10.3,False,True,{other},2025-10-05T19:08:24
3592c7c2-5a8b-4983-9008-c3f0ea050952,"Taekwondo, combatsimulation",14.3,False,True,{other},2025-10-05T19:08:24
bffc416a-625b-41a5-b018-141ddec40f76,Judo,11.3,False,True,{other},2025-10-05T19:08:24
577373b8-2d6e-4c4c-952c-1b5e6592131e,Juggling,4.0,False,True,{other},2025-10-05T19:08:24
ae850b90-048e-49d4-bd03-706bf1d31c87,"Kendu, kihon-keikostyle, moderateintensity",6.5,False,True,{other},2025-10-05T19:08:24
7d435424-1146-4fa4-83a5-5bf4583047ac,"Kendu, kirikaeshistyle, highintensity",9.6,False,True,{other},2025-10-05T19:08:24
4015378b-1362-4414-92f3-35e75edf1faa,"Kendu, kakarikeikostyle, veryhighintensity",11.3,False,True,{other},2025-10-05T19:08:24
c3dcff48-25f8-4ff8-8ef5-d951245d8268,Kickball,7.0,False,True,{other},2025-10-05T19:08:24
6e0cc34f-feef-430f-a947-5b90b164bcf3,KungFuGymnastics,5.5,False,True,{other},2025-10-05T19:08:24
3a300c6b-5375-42d8-bdee-54f02612588f,Kickboxing,7.3,False,True,{other},2025-10-05T19:08:24
c635f5cf-c897-4184-9d8e-64a4c8a9ef41,Lacrosse,8.0,False,True,{other},2025-10-05T19:08:24
7c105fd5-b03b-4575-86ac-1d3c26aed382,"Lawnbowling, bocceball, outdoor",3.3,False,True,{other},2025-10-05T19:08:24
2b3fb523-4164-44bc-96c0-2d75173aa25a,"Motocross, off-roadmotorsports, all-terrainvehicle, general",4.0,False,True,{other},2025-10-05T19:08:24
c6b64cd9-f2a7-482d-a035-0631a313b532,"Motorcycleracing, Supormotoracing",5.3,False,True,{cardio},2025-10-05T19:08:24
fcf5beed-0380-474e-af83-f6a61133ba98,Netball,7.0,False,True,{other},2025-10-05T19:08:24
2ff45b99-58fc-4a28-b115-9df0f85f6232,Orienteering,9.0,False,True,{other},2025-10-05T19:08:24
a126a051-6446-403d-b6e9-c5bffe77b0c1,"Paddleball, competitive",10.0,False,True,{other},2025-10-05T19:08:24
3ed3fbbc-80cf-41a5-af74-df3f84b0f63c,"Paddleball, casual, general(TaylorCode460)",6.0,False,True,{other},2025-10-05T19:08:24
818880e1-5cd0-4b12-81fc-97a7aa16d862,"Paragliding, moderatealtitude",1.8,False,True,{other},2025-10-05T19:08:24
59df428e-116c-464c-9254-04270ae01a9d,Prusikclimbing,6.5,False,True,{cardio},2025-10-05T19:08:24
befaa502-0e8e-4f08-be3f-c266f622a499,"Polo, onhorseback",8.0,False,True,{other},2025-10-05T19:08:24
a966fae8-45e7-4e36-b86c-b79ce08d6b0e,"Racquetball, competitive",10.0,False,True,{other},2025-10-05T19:08:24
